SA4_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
306,7170,66545,1573,85035,17,159,72,5366,89,5703,2471,210,252,1150,53,4136,427,118,42,233,5,825,1949,494,387,793,31,3654,17240,6785,5664,51811,1355,82855,2452,74,485,110,46,3167,932,119,110,465,13,1639,3285,935,767,7821,178,12986,469,152,94,640,12,1367,377,64,34,100,8,583,2361,70,73,86,33,2623,3646,1749,1381,20355,405,27536,4444,1621,789,7435,182,14471,1131,5,33,3,7,1179,67,16,12,76,0,171,25,8,4,6,0,43,411,146,115,533,8,1213,981,162,160,135,18,1456,1481,423,362,175,29,2470,682,129,83,294,3,1191,282,49,43,153,10,537,366,79,36,61,4,546,4422,1774,1359,14631,321,22507,105,22,10,32,0,169,489,63,40,42,0,634,696,86,70,374,16,1242,263,32,13,48,3,359,357,25,36,11,9,438,615,133,97,573,19,1437,15336,1855,2388,5649,363,25591,750,154,118,1891,20519,23432,56694,15139,12973,131196,24182,240184,2202,8073,7803,59076
307,2139,50208,1044,56342,4,27,6,504,19,560,411,19,51,323,12,816,72,12,7,41,0,132,598,176,141,398,13,1326,4226,2466,2003,38066,891,47652,1124,10,101,47,35,1317,135,28,19,206,4,392,728,314,272,9689,187,11190,50,31,9,120,0,210,72,19,8,32,0,131,479,11,19,44,7,560,911,550,393,13274,261,15389,743,221,88,1247,35,2334,117,0,0,0,0,117,21,4,9,33,0,67,8,0,0,0,0,8,43,15,5,59,3,125,292,50,46,64,4,456,333,151,94,86,6,670,134,34,26,194,3,391,64,7,12,67,10,160,44,0,0,7,0,51,1091,646,517,10385,191,12830,24,5,0,3,0,32,273,20,28,13,0,334,145,23,14,93,3,278,49,0,0,11,0,60,38,0,0,0,3,41,127,56,28,308,7,526,2081,336,309,1213,69,4008,196,55,40,1658,9872,11821,12203,4732,3795,93524,12031,126285,394,2796,2374,47817
308,4662,84577,1585,97481,6,55,26,2165,36,2288,1014,70,71,892,24,2071,117,34,19,79,0,249,1105,372,266,876,21,2640,9865,5032,3945,63724,1319,83885,2216,29,347,67,27,2686,320,63,47,419,13,862,1409,717,501,12113,191,14931,170,99,32,409,7,717,151,32,7,76,3,269,1499,45,22,77,11,1654,2091,1143,812,20451,332,24829,600,400,156,2325,45,3526,173,0,14,0,0,187,30,16,6,86,0,138,18,3,3,12,0,36,114,72,31,299,11,527,1307,231,166,113,25,1842,1106,444,333,237,17,2137,269,85,48,301,5,708,206,30,27,156,7,426,181,40,4,12,0,237,2721,1222,978,16345,297,21563,47,10,5,20,0,82,873,60,68,42,9,1052,324,41,16,233,5,619,269,8,0,14,0,291,566,5,19,8,10,608,323,127,67,566,24,1107,5691,924,787,3405,159,10966,378,112,92,2286,17441,20309,28531,10189,7948,153638,20615,220921,983,6015,4938,80873
309,18319,129357,2294,176727,36,108,70,976,20,1210,14678,421,672,1197,150,17118,1794,266,148,431,22,2661,5008,1254,836,2078,77,9253,71791,19660,15817,119720,3065,230053,4465,151,900,120,69,5705,2574,337,291,1255,65,4522,7812,2114,1657,16242,315,28140,2017,668,337,1489,51,4562,1594,228,109,296,27,2254,5866,248,161,170,41,6486,14445,4397,3371,41486,760,64459,6180,1836,1027,6280,180,15503,3753,18,109,33,31,3944,700,204,99,433,8,1444,426,52,45,108,4,635,1172,360,229,821,27,2609,10014,847,577,223,153,11814,9088,2165,1597,516,122,13488,2530,339,264,803,42,3978,1814,182,160,372,13,2541,1812,177,66,26,27,2108,17662,4745,3731,31856,649,58643,1227,120,62,148,19,1576,3752,311,284,105,17,4469,2422,237,184,556,41,3440,653,64,42,43,3,805,1037,50,89,30,8,1214,2224,395,283,1454,46,4402,37684,4375,4371,5475,443,52348,2035,355,293,2835,39916,45434,189490,40225,32827,260860,46588,569990,6675,26371,22221,140376
310,8479,86148,1736,110289,10,105,49,1383,30,1577,4966,151,247,647,46,6057,361,72,27,127,3,590,2404,764,428,1369,48,5013,24229,9992,7513,70641,1812,114187,3337,104,543,90,35,4109,756,131,98,524,15,1524,3529,1530,1018,19310,385,25772,287,138,51,494,9,979,432,90,52,160,4,738,5600,157,108,133,36,6034,4568,2344,1562,22898,412,31784,1290,574,280,2613,70,4827,621,3,26,11,4,665,164,47,20,102,3,336,101,25,12,26,0,164,322,165,91,370,6,954,3982,456,271,148,91,4948,2702,799,617,311,41,4470,991,189,129,706,22,2037,401,57,32,227,9,726,7221,372,225,64,147,8029,5906,2485,1875,19073,347,29686,425,59,32,44,3,563,941,90,69,44,7,1151,1225,121,101,297,19,1763,889,37,21,29,7,983,11487,178,262,125,110,12162,750,206,125,992,15,2088,22272,1817,1670,3207,344,29310,1538,185,159,2325,23711,27918,94155,20101,15235,165412,28163,323066,4737,12763,10214,90850
311,9591,79195,1670,106339,12,72,42,1106,25,1257,6648,185,331,674,85,7923,840,106,70,162,17,1195,2493,778,475,1289,50,5085,31780,10455,8372,64957,1806,117370,3339,131,536,117,38,4161,854,100,89,576,19,1638,3853,1266,924,11272,231,17546,601,241,112,628,23,1605,841,138,48,169,9,1205,4776,189,132,133,45,5275,6162,2187,1613,20262,367,30591,1520,725,342,2808,61,5456,1166,5,36,5,0,1212,482,141,46,154,0,823,167,17,13,34,0,231,352,145,102,324,11,934,8082,648,486,220,159,9595,4355,1186,825,390,60,6816,1000,203,110,467,17,1797,600,118,97,220,9,1044,6230,318,185,60,97,6890,7959,2407,1813,16159,318,28656,828,86,61,54,7,1036,1105,147,133,60,13,1458,1229,115,87,273,14,1718,443,43,29,34,0,549,1376,44,53,36,26,1535,783,172,117,603,17,1692,31777,2520,2077,3267,503,40144,1776,249,188,2053,18506,22772,108057,21960,17144,147256,22880,317297,4867,13871,11051,82453
312,3864,59468,1107,69877,14,45,20,799,15,893,913,44,71,658,26,1712,68,26,14,45,3,156,978,302,223,625,28,2156,8950,3853,3203,46225,1073,63304,2169,40,303,81,29,2622,341,45,45,337,12,780,1308,537,464,8025,133,10467,103,55,26,258,4,446,116,39,8,53,6,222,968,43,23,67,6,1107,1830,969,775,15158,246,18978,946,482,207,3136,68,4839,200,0,14,6,3,223,27,8,9,34,0,78,8,7,0,9,0,24,973,420,266,2148,30,3837,923,136,111,112,30,1312,980,395,260,183,19,1837,228,55,53,224,5,565,122,36,22,168,6,354,126,29,22,33,3,213,2454,1117,848,13029,212,17660,36,6,10,17,3,72,813,56,44,36,16,965,335,32,28,209,10,614,160,9,5,28,0,202,161,4,10,7,3,185,327,84,71,476,13,971,4221,768,694,3671,165,9519,325,93,83,1633,15464,17598,25315,8509,6918,111018,17933,169693,940,4829,4460,57176
313,7128,72538,1403,91689,12,69,24,934,25,1064,1795,112,143,605,29,2684,283,56,19,88,0,446,1881,522,361,947,36,3747,23262,8487,6418,61531,1610,101308,2136,62,385,68,32,2683,696,139,84,517,22,1458,2458,1047,620,10824,188,15137,268,115,55,367,12,817,391,101,36,136,5,669,1077,65,62,92,22,1318,4454,1846,1238,19997,366,27901,1343,591,234,2519,57,4744,471,9,12,8,3,503,81,38,8,71,0,198,19,6,0,8,0,33,311,137,60,303,14,825,2583,309,208,148,46,3294,2409,703,635,255,46,4048,597,117,55,343,16,1128,340,42,46,175,4,607,1630,148,67,19,30,1894,5596,1995,1532,15548,316,24987,126,16,15,13,4,174,820,72,77,46,3,1018,547,71,39,230,10,897,160,18,19,28,0,225,306,8,37,3,13,367,724,148,114,657,12,1655,7341,1467,1111,2900,168,12987,618,158,130,1809,15195,17910,51311,16297,12291,137580,18608,236087,1944,10751,8450,77369
314,6218,56627,781,73361,5,33,23,448,7,516,2004,111,186,512,19,2832,171,48,19,90,3,331,1715,507,331,889,32,3474,20025,7867,5466,48495,934,82787,1997,55,300,67,34,2453,662,112,75,433,6,1288,2119,878,618,8364,108,12087,276,96,45,396,8,821,340,81,22,99,0,542,2987,125,81,98,12,3303,4055,1850,1241,17693,236,25075,1507,689,310,2544,45,5095,222,4,27,12,0,265,80,30,12,88,0,210,53,13,8,19,0,93,196,93,70,282,6,647,2149,238,184,93,35,2699,2184,703,555,223,23,3688,595,134,88,422,10,1249,295,28,32,141,9,505,1269,87,42,22,16,1436,4827,1893,1299,14105,192,22316,117,17,15,25,4,178,1883,126,102,39,8,2158,630,59,34,210,3,936,316,43,26,38,0,423,192,19,16,6,0,233,751,151,114,645,15,1676,9223,1466,1171,2354,119,14333,506,122,85,1128,8031,9872,49840,14992,10864,109278,9992,194966,2086,9694,7551,59973
315,1377,25288,585,28934,7,66,34,10716,78,10901,231,21,30,477,16,775,74,14,3,20,0,111,257,74,54,180,5,570,2486,1127,989,15326,455,20383,695,3,162,75,19,954,105,14,24,140,4,287,526,144,144,2375,48,3237,46,11,11,85,0,153,47,20,4,19,0,90,359,8,12,25,3,407,640,316,265,5585,116,6922,458,165,69,907,26,1625,18,0,0,0,0,18,3,4,5,18,0,30,0,0,0,0,0,0,34,18,9,74,0,135,538,57,62,39,13,709,280,89,89,57,9,524,71,29,13,83,0,196,32,3,8,24,0,67,87,3,5,60,0,155,676,298,226,4208,68,5476,19,8,0,3,0,30,160,17,13,12,0,202,104,16,13,63,0,196,48,4,0,7,0,59,110,8,3,6,8,135,68,21,9,132,4,234,2143,444,409,8396,208,11600,155,29,34,880,7997,9095,8542,2703,2436,56712,9306,79699,309,1325,1406,19545
316,10920,98355,1838,126849,3,41,36,754,14,848,1661,184,198,789,43,2875,405,100,27,148,14,694,3580,884,634,1514,66,6678,40271,13186,10173,90652,2060,156342,1293,68,391,61,16,1829,1364,226,173,976,26,2765,4825,1517,1076,15322,299,23039,550,272,96,658,15,1591,528,130,49,121,13,841,1781,102,61,106,6,2056,7577,2920,2144,32222,577,45440,2439,1022,452,3892,94,7899,455,3,28,12,0,498,122,62,29,141,6,360,59,15,4,17,0,95,447,210,100,454,6,1217,1524,258,207,148,21,2158,3319,1069,802,327,45,5562,1050,201,137,607,18,2013,431,78,76,208,11,804,186,39,32,16,3,276,9504,3363,2465,26658,523,42513,130,29,7,38,6,210,1814,181,157,65,10,2227,700,120,76,378,8,1282,233,31,22,47,0,333,250,11,27,12,0,300,1376,291,196,1250,36,3149,11301,2325,2084,4314,212,20236,708,168,160,2220,19218,22474,79039,25051,19270,199436,23721,346517,2872,16497,13376,106216
317,2999,50953,822,59334,5,13,5,520,17,560,1636,45,58,332,13,2084,77,33,8,59,0,177,894,256,174,642,29,1995,6298,3847,2913,43396,802,57256,925,18,199,42,22,1206,234,35,41,313,7,630,988,651,451,14768,210,17068,77,69,19,161,4,330,108,27,18,74,3,230,1512,50,20,43,16,1641,1358,1001,692,17081,260,20392,450,242,104,1435,27,2258,339,0,21,8,0,368,51,38,20,181,0,290,13,0,5,11,0,29,63,26,24,97,6,216,305,96,52,44,6,503,409,246,187,120,5,967,205,62,39,300,3,609,81,23,32,81,0,217,59,15,5,4,0,83,1694,1034,763,12326,183,16000,34,7,0,8,0,49,444,46,23,42,0,555,211,24,17,126,5,383,267,5,6,7,0,285,154,3,7,18,4,186,226,73,60,477,13,849,6900,661,557,1780,88,9986,293,62,43,1323,9266,10987,22314,7452,5571,103015,11160,149512,881,4450,3515,51681
318,5628,77115,1315,92317,19,134,42,3912,53,4160,1403,118,161,1174,31,2887,141,34,18,98,0,291,1122,382,276,914,23,2717,11400,6342,4906,61676,1252,85576,1934,44,403,94,31,2506,510,105,79,521,21,1236,1871,829,628,9095,147,12570,433,186,100,784,12,1515,169,53,26,102,4,354,1915,60,46,98,8,2127,2506,1655,1219,23042,332,28754,3393,1647,707,9010,176,14933,360,3,6,17,0,386,35,12,11,57,0,115,24,9,5,24,0,62,180,117,55,384,6,742,730,157,133,117,10,1147,1078,489,354,233,11,2165,366,98,76,339,17,896,189,40,31,149,3,412,197,33,11,39,8,288,3187,1680,1371,16960,276,23474,56,18,8,18,0,100,563,65,55,55,3,741,580,140,58,506,14,1298,238,27,11,22,4,302,373,7,17,4,3,404,388,112,75,657,21,1253,7997,1313,1289,4651,194,15444,432,99,91,1754,16465,18841,36052,13648,10449,149415,19472,229036,1450,6972,5962,71178
319,6180,100596,2265,118754,12,67,21,2489,45,2634,1118,65,114,703,33,2033,211,35,13,92,4,355,2129,556,356,1014,42,4097,18665,8337,5982,86097,2345,121426,1666,32,394,53,43,2188,581,81,73,614,23,1372,2874,1208,789,20394,396,25661,190,108,30,358,15,701,355,77,28,98,10,568,907,73,40,107,3,1130,3069,1691,1131,24642,474,31007,1293,649,218,2858,96,5114,277,3,11,14,3,308,48,29,16,64,3,160,23,9,3,15,0,50,399,116,50,347,14,926,695,178,141,131,14,1159,1231,502,401,266,22,2422,507,102,61,450,17,1137,234,68,34,177,5,518,94,20,12,7,0,133,4441,2034,1428,21926,454,30283,83,26,10,26,0,145,604,63,49,34,4,754,400,66,35,247,6,754,158,14,12,56,0,240,254,11,19,4,4,292,580,127,80,714,20,1521,5722,1254,891,3990,195,12052,461,169,129,3071,20235,24065,40492,15692,11116,195319,25262,287881,1587,9285,7090,102019
397,3,28,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,5,3,37,3,61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,15,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,7,3,0,0,0,18,21,46,3,4,76,25,154,0,0,0,8
399,211,3076,64,3778,0,7,0,84,3,94,225,6,7,35,8,281,9,0,0,4,0,13,140,29,16,25,5,215,1305,281,189,2144,76,3995,57,4,6,3,0,70,95,5,7,28,4,139,192,24,17,377,12,622,15,7,3,25,0,50,10,5,4,0,0,19,79,0,0,4,0,83,270,59,45,728,24,1126,143,29,7,89,0,268,41,0,0,0,0,41,3,3,0,0,0,6,0,0,0,0,0,0,12,0,0,8,0,20,88,3,12,4,3,110,103,21,15,9,3,151,37,6,7,12,0,62,14,0,0,6,0,20,19,0,0,0,0,19,299,90,59,624,18,1090,8,0,0,3,0,11,26,0,0,0,0,26,43,0,0,11,0,54,12,0,0,0,0,12,32,0,0,0,0,32,48,6,5,40,4,103,678,56,27,126,26,913,49,3,5,87,2465,2609,3385,607,391,5483,2657,12523,89,412,333,3294
401,7128,61936,1049,81871,10,24,7,315,12,368,18780,319,450,379,83,20011,814,143,96,364,12,1429,2082,667,424,1045,25,4243,21829,9703,7382,60088,1139,100141,1355,38,187,38,16,1634,819,178,127,645,8,1777,3869,1501,1038,15219,248,21875,5026,886,401,2701,86,9100,737,164,79,228,17,1225,6898,155,136,100,41,7330,4026,2011,1291,16968,247,24543,16118,3031,1259,9401,323,30132,1881,9,67,48,15,2020,663,158,89,344,9,1263,94,24,7,57,0,182,505,144,83,343,11,1086,131,44,26,31,3,235,633,307,195,114,8,1257,1862,333,228,826,15,3264,964,79,81,151,11,1286,43,17,3,3,0,66,4519,2142,1559,15931,278,24429,455,67,48,96,0,666,779,99,86,41,3,1008,670,75,44,140,7,936,1258,44,41,32,10,1385,1942,85,106,60,11,2204,874,251,174,775,22,2096,17975,1947,1598,2906,188,24614,687,81,86,1077,12877,14808,104505,20396,14303,134448,15898,289550,2624,10919,8415,63985
402,11374,101497,2303,134851,16,109,56,1343,43,1567,10734,204,296,363,80,11677,1317,205,99,382,14,2017,3237,981,665,1773,53,6709,44190,15525,12667,84520,2516,159418,4837,112,532,91,67,5639,555,114,96,638,18,1421,5057,2155,1524,18585,369,27690,3210,754,379,2044,71,6458,1015,184,86,342,14,1641,11323,146,107,136,66,11778,6280,2331,1641,18420,389,29061,9918,2940,1319,8981,311,23469,955,26,36,31,7,1055,951,194,94,226,18,1483,311,36,34,93,3,477,1111,312,220,735,24,2402,427,143,65,91,11,737,711,333,246,165,17,1472,3414,514,313,1063,46,5350,1242,133,99,216,19,1709,86,17,10,5,7,125,8384,2973,2351,16969,400,31077,1290,135,69,144,26,1664,739,94,87,29,4,953,1186,96,85,274,12,1653,985,37,28,20,9,1079,8005,270,177,126,96,8674,1587,318,212,899,24,3040,42184,2516,1693,3305,540,50238,1754,208,163,2026,19515,23666,157199,29026,21575,189681,25605,423086,6918,16101,12215,102095
403,10553,94390,1758,123386,7,53,21,563,8,652,8194,194,303,435,70,9196,903,154,72,340,15,1484,3524,1090,677,1611,46,6948,42152,14428,11221,86216,1985,156002,2428,82,397,75,34,3016,861,151,106,802,22,1942,4978,1942,1322,17419,277,25938,3228,738,301,1963,55,6285,800,158,69,231,11,1269,4828,163,104,112,38,5245,6697,2447,1656,22105,398,33303,4425,1616,659,4777,134,11611,592,13,28,59,7,699,776,210,108,311,9,1414,115,25,21,56,6,223,577,194,119,451,12,1353,404,161,96,63,7,731,957,506,303,150,6,1922,2618,383,249,965,46,4261,802,68,75,176,10,1131,62,19,4,0,0,85,8748,2946,2365,20017,358,34434,590,66,26,107,4,793,1289,123,104,69,9,1594,803,96,74,227,14,1214,544,40,54,35,4,677,760,42,98,11,9,920,1707,312,240,1052,32,3343,18044,2406,1738,3609,214,26011,858,147,132,1731,15061,17929,105069,26308,19310,185206,19445,355338,3202,15924,12202,97738
404,4717,45893,994,60393,9,63,24,810,23,929,8658,124,226,224,89,9321,1420,215,99,369,20,2123,1125,439,264,565,28,2421,13961,6403,4727,41557,982,67630,2515,59,270,59,35,2938,435,78,49,440,9,1011,2408,951,612,9052,164,13187,7994,1256,533,3430,137,13350,522,103,20,156,13,814,6823,106,67,55,42,7093,2818,1391,966,12258,236,17669,11730,2422,1034,7160,304,22650,389,3,25,17,0,434,419,109,29,211,10,778,428,45,30,133,8,644,669,156,77,367,19,1288,218,60,49,42,10,379,439,201,121,69,4,834,2458,349,205,733,57,3802,1131,107,70,273,9,1590,38,26,3,0,0,67,3467,1566,1161,10003,184,16381,2006,148,83,187,21,2445,366,52,57,19,6,500,615,61,47,138,7,868,385,32,19,15,0,451,7568,136,150,66,79,7999,567,132,80,579,12,1370,19511,1647,1181,2456,278,25073,933,88,82,917,9936,11956,91332,15270,10132,98051,12949,227734,2965,7542,5470,47420
405,2318,41791,962,48389,4,7,4,313,12,340,186,11,28,93,5,323,70,21,11,32,3,137,751,195,172,383,14,1515,7422,2825,2488,33336,821,46892,408,5,82,19,12,526,156,15,21,189,7,388,1028,549,417,12232,230,14456,209,59,34,201,3,506,76,22,3,36,3,140,190,20,5,25,0,240,963,430,291,7260,137,9081,713,290,129,1225,33,2390,11,0,4,10,0,25,18,3,0,27,0,48,3,0,0,0,0,3,84,28,27,96,0,235,76,12,30,30,0,148,172,91,46,49,7,365,200,59,41,315,6,621,65,8,3,44,0,120,6,0,0,4,0,10,1403,607,483,6694,114,9301,27,8,6,14,0,55,129,17,6,10,0,162,89,17,6,56,3,171,27,6,4,4,0,41,58,0,10,0,0,68,242,61,37,308,7,655,1469,317,266,844,48,2944,144,39,43,999,5836,7061,13956,5158,4134,79526,7739,110513,540,3059,2529,42218
406,1780,30321,683,35390,3,46,11,3379,45,3484,209,14,14,112,3,352,298,58,24,172,9,561,569,144,119,337,11,1180,4569,2088,1726,21842,625,30850,588,14,78,12,17,709,114,19,18,149,8,308,770,350,241,5076,101,6538,318,62,27,271,15,693,73,31,0,38,6,148,416,8,10,26,4,464,753,350,262,4940,99,6404,446,170,70,735,25,1446,34,0,5,0,0,39,6,3,3,24,0,36,11,5,0,4,0,20,45,20,16,56,0,137,151,26,33,36,5,251,116,37,44,25,11,233,157,53,21,172,3,406,35,10,15,24,0,84,12,0,0,0,3,15,1476,526,432,4622,109,7165,80,14,6,27,3,130,170,16,25,3,3,217,147,20,20,68,3,258,71,5,0,6,4,86,50,12,6,8,5,81,183,70,49,171,3,476,1515,320,172,716,41,2764,145,41,40,901,7010,8137,11499,4001,3109,55713,8487,82809,405,2140,1767,27534
407,3668,64530,1532,75260,9,32,13,693,20,767,1034,20,36,203,10,1303,263,42,12,111,5,433,1718,438,313,918,39,3426,12236,4728,3840,55250,1433,77487,1154,21,190,27,15,1407,230,35,37,393,5,700,1845,847,607,16456,307,20062,933,141,71,560,46,1751,215,50,14,81,10,370,763,38,35,39,9,884,1576,745,525,11067,245,14158,1593,495,176,1897,66,4227,87,0,19,3,0,109,63,31,12,72,0,178,26,3,11,3,0,43,102,42,21,126,4,295,446,74,60,58,17,655,375,162,99,77,4,717,482,83,66,343,16,990,136,16,24,60,4,240,40,0,3,0,0,43,2407,1009,833,12958,260,17467,55,3,4,16,0,78,236,18,24,5,0,283,154,22,9,93,5,283,75,10,5,7,0,97,291,10,22,6,4,333,415,101,75,502,12,1105,4589,633,460,1515,84,7281,371,78,73,1722,11351,13595,29278,8762,6730,125338,14634,184742,1151,5308,4188,65342
